Date,Name,Latitude,Longitude,Amount,Type
3/31/2014 0:00,,41.871915,-72.124128,1,Deaths
3/31/2014 0:00,,41.914993,-71.911904,1,Deaths
4/30/2014 0:00,,41.051924,-73.539475,1,Deaths
4/30/2014 0:00,,41.179195,-73.189476,1,Deaths
4/30/2014 0:00,,41.271447,-72.60086,1,Deaths
4/30/2014 0:00,,41.278677,-72.528067,1,Deaths
4/30/2014 0:00,,41.308252,-72.924161,1,Deaths
4/30/2014 0:00,,41.322959,-73.089594,1,Deaths
4/30/2014 0:00,,41.343693,-72.07877,1,Deaths
4/30/2014 0:00,,41.355167,-72.099561,1,Deaths
4/30/2014 0:00,,41.371727,-73.407448,1,Deaths
4/30/2014 0:00,,41.393666,-73.451539,2,Deaths
4/30/2014 0:00,,41.498834,-72.901448,1,Deaths
4/30/2014 0:00,,41.524304,-72.075821,1,Deaths
4/30/2014 0:00,,41.554261,-73.043069,3,Deaths
4/30/2014 0:00,,41.626049,-72.749301,1,Deaths
4/30/2014 0:00,,41.632043,-72.461309,1,Deaths
4/30/2014 0:00,,41.671982,-73.052909,1,Deaths
4/30/2014 0:00,,41.712487,-72.663607,1,Deaths
4/30/2014 0:00,,41.765775,-72.673356,3,Deaths
4/30/2014 0:00,,41.769828,-72.962087,1,Deaths
4/30/2014 0:00,,41.812186,-73.101552,2,Deaths
4/30/2014 0:00,,41.826827,-72.553262,1,Deaths
4/30/2014 0:00,,41.852781,-72.64379,1,Deaths
4/30/2014 0:00,,41.953931,-72.302901,1,Deaths
4/30/2014 0:00,,41.976501,-72.591985,2,Deaths
5/31/2014 0:00,,41.179195,-73.189476,2,Deaths
5/31/2014 0:00,,41.308252,-72.924161,7,Deaths
5/31/2014 0:00,,41.337685,-71.907182,1,Deaths
5/31/2014 0:00,,41.355167,-72.099561,1,Deaths
5/31/2014 0:00,,41.393666,-73.451539,2,Deaths
5/31/2014 0:00,,41.524304,-72.075821,2,Deaths
5/31/2014 0:00,,41.554261,-73.043069,2,Deaths
5/31/2014 0:00,,41.611549,-72.145949,1,Deaths
5/31/2014 0:00,,41.632043,-72.461309,1,Deaths
5/31/2014 0:00,,41.666901,-72.597198,1,Deaths
5/31/2014 0:00,,41.667528,-72.783437,3,Deaths
5/31/2014 0:00,,41.673037,-72.945791,1,Deaths
5/31/2014 0:00,,41.67731,-71.918131,1,Deaths
5/31/2014 0:00,,41.728789,-72.370309,1,Deaths
5/31/2014 0:00,,41.762008,-72.741807,1,Deaths
5/31/2014 0:00,,41.788252,-71.949628,1,Deaths
5/31/2014 0:00,,41.812186,-73.101552,4,Deaths
5/31/2014 0:00,,41.818792,-72.479029,2,Deaths
5/31/2014 0:00,,41.824474,-72.896794,1,Deaths
5/31/2014 0:00,,41.87943,-73.478873,1,Deaths
5/31/2014 0:00,,41.903847,-72.470262,1,Deaths
5/31/2014 0:00,,41.914993,-71.911904,2,Deaths
5/31/2014 0:00,,41.925393,-73.068845,1,Deaths
6/30/2014 0:00,,41.051924,-73.539475,1,Deaths
6/30/2014 0:00,,41.11805,-73.412906,1,Deaths
6/30/2014 0:00,,41.179195,-73.189476,2,Deaths
6/30/2014 0:00,,41.279802,-72.81404,1,Deaths
6/30/2014 0:00,,41.308252,-72.924161,1,Deaths
6/30/2014 0:00,,41.316843,-73.092968,1,Deaths
6/30/2014 0:00,,41.355167,-72.099561,2,Deaths
6/30/2014 0:00,,41.371727,-73.407448,1,Deaths
6/30/2014 0:00,,41.37642,-71.841613,1,Deaths
6/30/2014 0:00,,41.393666,-73.451539,1,Deaths
6/30/2014 0:00,,41.434399,-72.110298,1,Deaths
6/30/2014 0:00,,41.491113,-73.056564,1,Deaths
6/30/2014 0:00,,41.544654,-72.651713,4,Deaths
6/30/2014 0:00,,41.554261,-73.043069,3,Deaths
6/30/2014 0:00,,41.575155,-72.738288,1,Deaths
6/30/2014 0:00,,41.600428,-72.878105,1,Deaths
6/30/2014 0:00,,41.667528,-72.783437,3,Deaths
6/30/2014 0:00,,41.673037,-72.945791,2,Deaths
6/30/2014 0:00,,41.67731,-71.918131,2,Deaths
6/30/2014 0:00,,41.707618,-72.608041,1,Deaths
6/30/2014 0:00,,41.765775,-72.673356,3,Deaths
6/30/2014 0:00,,41.812186,-73.101552,2,Deaths
6/30/2014 0:00,,41.924953,-72.627177,1,Deaths
6/30/2014 0:00,,41.976501,-72.591985,1,Deaths
7/31/2014 0:00,,41.026526,-73.628549,1,Deaths
7/31/2014 0:00,,41.051924,-73.539475,1,Deaths
7/31/2014 0:00,,41.179195,-73.189476,2,Deaths
7/31/2014 0:00,,41.224276,-73.057564,2,Deaths
7/31/2014 0:00,,41.308252,-72.924161,5,Deaths
7/31/2014 0:00,,41.355167,-72.099561,1,Deaths
7/31/2014 0:00,,41.434399,-72.110298,1,Deaths
7/31/2014 0:00,,41.454408,-72.818414,1,Deaths
7/31/2014 0:00,,41.498834,-72.901448,1,Deaths
7/31/2014 0:00,,41.537589,-72.8011,2,Deaths
7/31/2014 0:00,,41.554261,-73.043069,1,Deaths
7/31/2014 0:00,,41.576633,-73.408713,1,Deaths
7/31/2014 0:00,,41.667528,-72.783437,3,Deaths
7/31/2014 0:00,,41.667775,-72.636739,1,Deaths
7/31/2014 0:00,,41.765775,-72.673356,1,Deaths
7/31/2014 0:00,,41.769319,-72.643785,1,Deaths
7/31/2014 0:00,,41.812186,-73.101552,1,Deaths
7/31/2014 0:00,,41.852781,-72.64379,1,Deaths
7/31/2014 0:00,,41.914993,-71.911904,1,Deaths
7/31/2014 0:00,,41.983601,-71.977798,1,Deaths
7/31/2014 0:00,,42.025992,-73.32814,1,Deaths
8/31/2014 0:00,,41.051924,-73.539475,2,Deaths
8/31/2014 0:00,,41.11805,-73.412906,1,Deaths
8/31/2014 0:00,,41.179195,-73.189476,2,Deaths
8/31/2014 0:00,,41.224276,-73.057564,1,Deaths
8/31/2014 0:00,,41.272336,-72.949817,2,Deaths
8/31/2014 0:00,,41.295121,-72.382292,1,Deaths
8/31/2014 0:00,,41.308252,-72.924161,1,Deaths
8/31/2014 0:00,,41.322959,-73.089594,1,Deaths
8/31/2014 0:00,,41.324919,-72.770281,1,Deaths
8/31/2014 0:00,,41.34198,-73.078296,2,Deaths
8/31/2014 0:00,,41.454408,-72.818414,1,Deaths
8/31/2014 0:00,,41.524304,-72.075821,1,Deaths
8/31/2014 0:00,,41.537589,-72.8011,2,Deaths
8/31/2014 0:00,,41.544654,-72.651713,1,Deaths
8/31/2014 0:00,,41.554261,-73.043069,3,Deaths
8/31/2014 0:00,,41.671982,-73.052909,1,Deaths
8/31/2014 0:00,,41.673037,-72.945791,1,Deaths
8/31/2014 0:00,,41.712487,-72.663607,1,Deaths
8/31/2014 0:00,,41.765775,-72.673356,2,Deaths
8/31/2014 0:00,,41.769319,-72.643785,3,Deaths
8/31/2014 0:00,,41.818792,-72.479029,2,Deaths
8/31/2014 0:00,,41.824474,-72.896794,1,Deaths
8/31/2014 0:00,,41.852781,-72.64379,1,Deaths
8/31/2014 0:00,,41.943168,-72.72611,1,Deaths
8/31/2014 0:00,,41.976501,-72.591985,2,Deaths
8/31/2014 0:00,,42.023687,-72.8394,1,Deaths
9/30/2014 0:00,,41.051924,-73.539475,2,Deaths
9/30/2014 0:00,,41.11805,-73.412906,1,Deaths
9/30/2014 0:00,,41.143322,-73.249812,2,Deaths
9/30/2014 0:00,,41.179195,-73.189476,2,Deaths
9/30/2014 0:00,,41.224276,-73.057564,1,Deaths
9/30/2014 0:00,,41.277971,-72.871954,1,Deaths
9/30/2014 0:00,,41.281228,-72.681651,1,Deaths
9/30/2014 0:00,,41.308252,-72.924161,2,Deaths
9/30/2014 0:00,,41.316843,-73.092968,1,Deaths
9/30/2014 0:00,,41.343693,-72.07877,1,Deaths
9/30/2014 0:00,,41.355167,-72.099561,4,Deaths
9/30/2014 0:00,,41.36677,-72.229584,1,Deaths
9/30/2014 0:00,,41.382918,-72.907743,2,Deaths
9/30/2014 0:00,,41.385619,-72.435658,1,Deaths
9/30/2014 0:00,,41.393666,-73.451539,2,Deaths
9/30/2014 0:00,,41.454408,-72.818414,1,Deaths
9/30/2014 0:00,,41.471499,-71.956392,1,Deaths
9/30/2014 0:00,,41.491113,-73.056564,1,Deaths
9/30/2014 0:00,,41.524304,-72.075821,1,Deaths
9/30/2014 0:00,,41.537589,-72.8011,1,Deaths
9/30/2014 0:00,,41.544654,-72.651713,1,Deaths
9/30/2014 0:00,,41.554261,-73.043069,1,Deaths
9/30/2014 0:00,,41.600428,-72.878105,2,Deaths
9/30/2014 0:00,,41.667528,-72.783437,1,Deaths
9/30/2014 0:00,,41.673037,-72.945791,1,Deaths
9/30/2014 0:00,,41.765775,-72.673356,4,Deaths
9/30/2014 0:00,,41.818792,-72.479029,1,Deaths
9/30/2014 0:00,,41.927066,-72.911918,1,Deaths
9/30/2014 0:00,,41.9706,-72.355598,1,Deaths
9/30/2014 0:00,,41.983549,-72.663124,1,Deaths
10/31/2014 0:00,,41.143322,-73.249812,1,Deaths
10/31/2014 0:00,,41.224276,-73.057564,1,Deaths
10/31/2014 0:00,,41.272336,-72.949817,1,Deaths
10/31/2014 0:00,,41.278677,-72.528067,2,Deaths
10/31/2014 0:00,,41.308252,-72.924161,1,Deaths
10/31/2014 0:00,,41.355167,-72.099561,2,Deaths
10/31/2014 0:00,,41.382918,-72.907743,1,Deaths
10/31/2014 0:00,,41.393666,-73.451539,2,Deaths
10/31/2014 0:00,,41.445618,-72.018188,1,Deaths
10/31/2014 0:00,,41.466074,-73.485613,1,Deaths
10/31/2014 0:00,,41.466592,-73.203497,1,Deaths
10/31/2014 0:00,,41.524304,-72.075821,2,Deaths
10/31/2014 0:00,,41.537589,-72.8011,1,Deaths
10/31/2014 0:00,,41.554261,-73.043069,8,Deaths
10/31/2014 0:00,,41.573883,-71.862923,1,Deaths
10/31/2014 0:00,,41.600428,-72.878105,3,Deaths
10/31/2014 0:00,,41.614599,-71.960584,1,Deaths
10/31/2014 0:00,,41.667528,-72.783437,1,Deaths
10/31/2014 0:00,,41.673037,-72.945791,1,Deaths
10/31/2014 0:00,,41.67731,-71.918131,1,Deaths
10/31/2014 0:00,,41.699744,-72.157703,1,Deaths
10/31/2014 0:00,,41.711724,-72.211975,1,Deaths
10/31/2014 0:00,,41.72651,-72.824947,1,Deaths
10/31/2014 0:00,,41.757801,-72.886703,1,Deaths
10/31/2014 0:00,,41.765775,-72.673356,3,Deaths
10/31/2014 0:00,,41.769319,-72.643785,2,Deaths
10/31/2014 0:00,,41.774042,-72.309999,1,Deaths
10/31/2014 0:00,,41.812186,-73.101552,2,Deaths
10/31/2014 0:00,,41.899986,-72.58032,1,Deaths
10/31/2014 0:00,,41.914993,-71.911904,1,Deaths
10/31/2014 0:00,,41.976501,-72.591985,1,Deaths
11/30/2014 0:00,,41.051924,-73.539475,1,Deaths
11/30/2014 0:00,,41.11805,-73.412906,1,Deaths
11/30/2014 0:00,,41.179195,-73.189476,4,Deaths
11/30/2014 0:00,,41.200888,-73.131323,1,Deaths
11/30/2014 0:00,,41.224276,-73.057564,1,Deaths
11/30/2014 0:00,,41.308252,-72.924161,3,Deaths
11/30/2014 0:00,,41.355167,-72.099561,3,Deaths
11/30/2014 0:00,,41.382918,-72.907743,2,Deaths
11/30/2014 0:00,,41.393666,-73.451539,1,Deaths
11/30/2014 0:00,,41.413516,-73.308842,1,Deaths
11/30/2014 0:00,,41.454408,-72.818414,2,Deaths
11/30/2014 0:00,,41.544947,-72.175639,1,Deaths
11/30/2014 0:00,,41.554261,-73.043069,2,Deaths
11/30/2014 0:00,,41.576633,-73.408713,1,Deaths
11/30/2014 0:00,,41.626049,-72.749301,1,Deaths
11/30/2014 0:00,,41.667528,-72.783437,2,Deaths
11/30/2014 0:00,,41.673037,-72.945791,1,Deaths
11/30/2014 0:00,,41.67731,-71.918131,1,Deaths
11/30/2014 0:00,,41.707618,-72.608041,1,Deaths
11/30/2014 0:00,,41.711724,-72.211975,1,Deaths
11/30/2014 0:00,,41.765775,-72.673356,5,Deaths
11/30/2014 0:00,,41.765926,-72.233779,1,Deaths
11/30/2014 0:00,,41.770668,-72.520868,2,Deaths
11/30/2014 0:00,,41.774042,-72.309999,1,Deaths
11/30/2014 0:00,,41.812186,-73.101552,1,Deaths
11/30/2014 0:00,,41.818792,-72.479029,1,Deaths
11/30/2014 0:00,,41.852781,-72.64379,1,Deaths
11/30/2014 0:00,,41.976501,-72.591985,1,Deaths
11/30/2014 0:00,,42.025992,-73.32814,1,Deaths
12/31/2014 0:00,,41.037899,-73.599776,1,Deaths
12/31/2014 0:00,,41.179195,-73.189476,1,Deaths
12/31/2014 0:00,,41.200888,-73.131323,1,Deaths
12/31/2014 0:00,,41.272336,-72.949817,1,Deaths
12/31/2014 0:00,,41.308252,-72.924161,8,Deaths
12/31/2014 0:00,,41.343693,-72.07877,1,Deaths
12/31/2014 0:00,,41.355167,-72.099561,1,Deaths
12/31/2014 0:00,,41.385619,-72.435658,1,Deaths
12/31/2014 0:00,,41.38864,-72.860826,1,Deaths
12/31/2014 0:00,,41.537589,-72.8011,2,Deaths
12/31/2014 0:00,,41.544654,-72.651713,3,Deaths
12/31/2014 0:00,,41.554261,-73.043069,1,Deaths
12/31/2014 0:00,,41.600428,-72.878105,2,Deaths
12/31/2014 0:00,,41.617221,-72.085031,1,Deaths
12/31/2014 0:00,,41.632043,-72.461309,1,Deaths
12/31/2014 0:00,,41.667528,-72.783437,1,Deaths
12/31/2014 0:00,,41.673037,-72.945791,2,Deaths
12/31/2014 0:00,,41.674124,-73.073189,1,Deaths
12/31/2014 0:00,,41.674474,-72.85835,1,Deaths
12/31/2014 0:00,,41.678437,-73.011233,1,Deaths
12/31/2014 0:00,,41.711724,-72.211975,1,Deaths
12/31/2014 0:00,,41.712487,-72.663607,1,Deaths
12/31/2014 0:00,,41.765775,-72.673356,1,Deaths
12/31/2014 0:00,,41.769319,-72.643785,1,Deaths
12/31/2014 0:00,,41.774042,-72.309999,2,Deaths
12/31/2014 0:00,,41.812186,-73.101552,2,Deaths
12/31/2014 0:00,,41.818792,-72.479029,1,Deaths
12/31/2014 0:00,,41.914993,-71.911904,2,Deaths
12/31/2014 0:00,,41.983411,-73.422268,1,Deaths
1/31/2015 0:00,,41.179195,-73.189476,1,Deaths
1/31/2015 0:00,,41.224276,-73.057564,2,Deaths
1/31/2015 0:00,,41.278677,-72.528067,1,Deaths
1/31/2015 0:00,,41.295121,-72.382292,1,Deaths
1/31/2015 0:00,,41.308252,-72.924161,7,Deaths
1/31/2015 0:00,,41.34198,-73.078296,1,Deaths
1/31/2015 0:00,,41.343693,-72.07877,1,Deaths
1/31/2015 0:00,,41.355167,-72.099561,1,Deaths
1/31/2015 0:00,,41.382918,-72.907743,1,Deaths
1/31/2015 0:00,,41.524304,-72.075821,1,Deaths
1/31/2015 0:00,,41.544654,-72.651713,1,Deaths
1/31/2015 0:00,,41.554261,-73.043069,4,Deaths
1/31/2015 0:00,,41.575581,-72.502526,1,Deaths
1/31/2015 0:00,,41.600428,-72.878105,1,Deaths
1/31/2015 0:00,,41.626049,-72.749301,1,Deaths
1/31/2015 0:00,,41.667528,-72.783437,1,Deaths
1/31/2015 0:00,,41.673037,-72.945791,1,Deaths
1/31/2015 0:00,,41.67731,-71.918131,1,Deaths
1/31/2015 0:00,,41.699744,-72.157703,1,Deaths
1/31/2015 0:00,,41.711724,-72.211975,1,Deaths
1/31/2015 0:00,,41.712487,-72.663607,1,Deaths
1/31/2015 0:00,,41.728789,-72.370309,1,Deaths
1/31/2015 0:00,,41.765775,-72.673356,5,Deaths
1/31/2015 0:00,,41.770668,-72.520868,2,Deaths
1/31/2015 0:00,,41.812186,-73.101552,2,Deaths
1/31/2015 0:00,,41.852781,-72.64379,1,Deaths
1/31/2015 0:00,,41.924953,-72.627177,2,Deaths
1/31/2015 0:00,,41.925393,-73.068845,1,Deaths
2/28/2015 0:00,,41.051924,-73.539475,1,Deaths
2/28/2015 0:00,,41.179195,-73.189476,2,Deaths
2/28/2015 0:00,,41.308252,-72.924161,4,Deaths
2/28/2015 0:00,,41.343693,-72.07877,2,Deaths
2/28/2015 0:00,,41.355167,-72.099561,1,Deaths
2/28/2015 0:00,,41.38864,-72.860826,1,Deaths
2/28/2015 0:00,,41.491113,-73.056564,1,Deaths
2/28/2015 0:00,,41.524304,-72.075821,2,Deaths
2/28/2015 0:00,,41.537589,-72.8011,1,Deaths
2/28/2015 0:00,,41.544654,-72.651713,1,Deaths
2/28/2015 0:00,,41.554261,-73.043069,5,Deaths
2/28/2015 0:00,,41.569698,-72.047798,1,Deaths
2/28/2015 0:00,,41.576633,-73.408713,1,Deaths
2/28/2015 0:00,,41.600428,-72.878105,2,Deaths
2/28/2015 0:00,,41.636294,-72.212599,1,Deaths
2/28/2015 0:00,,41.640692,-72.066224,1,Deaths
2/28/2015 0:00,,41.667528,-72.783437,4,Deaths
2/28/2015 0:00,,41.673037,-72.945791,1,Deaths
2/28/2015 0:00,,41.674124,-73.073189,1,Deaths
2/28/2015 0:00,,41.678437,-73.011233,1,Deaths
2/28/2015 0:00,,41.765775,-72.673356,5,Deaths
2/28/2015 0:00,,41.803361,-71.885766,1,Deaths
2/28/2015 0:00,,41.812186,-73.101552,1,Deaths
2/28/2015 0:00,,41.830957,-72.737425,1,Deaths
2/28/2015 0:00,,41.872445,-72.369671,1,Deaths
2/28/2015 0:00,,41.976501,-72.591985,1,Deaths
3/31/2015 0:00,,41.026526,-73.628549,1,Deaths
3/31/2015 0:00,,41.148498,-73.493705,1,Deaths
3/31/2015 0:00,,41.179195,-73.189476,4,Deaths
3/31/2015 0:00,,41.224276,-73.057564,1,Deaths
3/31/2015 0:00,,41.272336,-72.949817,2,Deaths
3/31/2015 0:00,,41.279802,-72.81404,1,Deaths
3/31/2015 0:00,,41.308252,-72.924161,2,Deaths
3/31/2015 0:00,,41.322959,-73.089594,2,Deaths
3/31/2015 0:00,,41.343693,-72.07877,2,Deaths
3/31/2015 0:00,,41.353832,-72.396436,1,Deaths
3/31/2015 0:00,,41.355167,-72.099561,2,Deaths
3/31/2015 0:00,,41.393666,-73.451539,2,Deaths
3/31/2015 0:00,,41.434813,-73.117134,1,Deaths
3/31/2015 0:00,,41.454408,-72.818414,1,Deaths
3/31/2015 0:00,,41.491113,-73.056564,1,Deaths
3/31/2015 0:00,,41.524304,-72.075821,1,Deaths
3/31/2015 0:00,,41.537589,-72.8011,2,Deaths
3/31/2015 0:00,,41.544654,-72.651713,1,Deaths
3/31/2015 0:00,,41.554261,-73.043069,2,Deaths
3/31/2015 0:00,,41.573883,-71.862923,1,Deaths
3/31/2015 0:00,,41.600428,-72.878105,1,Deaths
3/31/2015 0:00,,41.626049,-72.749301,2,Deaths
3/31/2015 0:00,,41.632043,-72.461309,1,Deaths
3/31/2015 0:00,,41.667528,-72.783437,1,Deaths
3/31/2015 0:00,,41.699744,-72.157703,1,Deaths
3/31/2015 0:00,,41.712487,-72.663607,1,Deaths
3/31/2015 0:00,,41.712872,-71.881207,1,Deaths
3/31/2015 0:00,,41.762008,-72.741807,1,Deaths
3/31/2015 0:00,,41.765775,-72.673356,2,Deaths
3/31/2015 0:00,,41.769319,-72.643785,1,Deaths
3/31/2015 0:00,,41.818792,-72.479029,1,Deaths
4/30/2015 0:00,,41.11805,-73.412906,1,Deaths
4/30/2015 0:00,,41.143322,-73.249812,1,Deaths
4/30/2015 0:00,,41.179195,-73.189476,1,Deaths
4/30/2015 0:00,,41.283357,-72.441654,1,Deaths
4/30/2015 0:00,,41.308252,-72.924161,3,Deaths
4/30/2015 0:00,,41.355167,-72.099561,3,Deaths
4/30/2015 0:00,,41.393666,-73.451539,1,Deaths
4/30/2015 0:00,,41.413516,-73.308842,1,Deaths
4/30/2015 0:00,,41.434399,-72.110298,1,Deaths
4/30/2015 0:00,,41.491113,-73.056564,1,Deaths
4/30/2015 0:00,,41.524304,-72.075821,1,Deaths
4/30/2015 0:00,,41.544654,-72.651713,5,Deaths
4/30/2015 0:00,,41.554261,-73.043069,1,Deaths
4/30/2015 0:00,,41.625301,-72.343597,1,Deaths
4/30/2015 0:00,,41.667528,-72.783437,3,Deaths
4/30/2015 0:00,,41.673037,-72.945791,3,Deaths
4/30/2015 0:00,,41.707618,-72.608041,1,Deaths
4/30/2015 0:00,,41.711724,-72.211975,1,Deaths
4/30/2015 0:00,,41.765775,-72.673356,6,Deaths
4/30/2015 0:00,,41.769319,-72.643785,3,Deaths
4/30/2015 0:00,,41.770668,-72.520868,3,Deaths
4/30/2015 0:00,,41.771487,-73.059941,1,Deaths
4/30/2015 0:00,,41.812186,-73.101552,1,Deaths
4/30/2015 0:00,,41.818792,-72.479029,2,Deaths
4/30/2015 0:00,,41.924953,-72.627177,1,Deaths
4/30/2015 0:00,,41.976501,-72.591985,3,Deaths
5/31/2015 0:00,,41.051924,-73.539475,1,Deaths
5/31/2015 0:00,,41.11805,-73.412906,1,Deaths
5/31/2015 0:00,,41.143322,-73.249812,1,Deaths
5/31/2015 0:00,,41.179195,-73.189476,3,Deaths
5/31/2015 0:00,,41.200888,-73.131323,1,Deaths
5/31/2015 0:00,,41.224276,-73.057564,1,Deaths
5/31/2015 0:00,,41.272336,-72.949817,1,Deaths
5/31/2015 0:00,,41.277971,-72.871954,1,Deaths
5/31/2015 0:00,,41.308252,-72.924161,1,Deaths
5/31/2015 0:00,,41.324919,-72.770281,1,Deaths
5/31/2015 0:00,,41.32694,-72.193664,1,Deaths
5/31/2015 0:00,,41.357274,-72.554824,1,Deaths
5/31/2015 0:00,,41.37642,-71.841613,1,Deaths
5/31/2015 0:00,,41.393666,-73.451539,3,Deaths
5/31/2015 0:00,,41.452557,-72.461201,1,Deaths
5/31/2015 0:00,,41.491113,-73.056564,1,Deaths
5/31/2015 0:00,,41.529492,-73.127625,1,Deaths
5/31/2015 0:00,,41.554261,-73.043069,2,Deaths
5/31/2015 0:00,,41.606284,-73.11839,1,Deaths
5/31/2015 0:00,,41.667528,-72.783437,3,Deaths
5/31/2015 0:00,,41.673037,-72.945791,2,Deaths
5/31/2015 0:00,,41.674474,-72.85835,1,Deaths
5/31/2015 0:00,,41.707458,-71.829067,1,Deaths
5/31/2015 0:00,,41.707618,-72.608041,1,Deaths
5/31/2015 0:00,,41.765775,-72.673356,4,Deaths
5/31/2015 0:00,,41.765926,-72.233779,1,Deaths
5/31/2015 0:00,,41.812186,-73.101552,1,Deaths
5/31/2015 0:00,,41.87943,-73.478873,2,Deaths
5/31/2015 0:00,,41.976501,-72.591985,1,Deaths
5/31/2015 0:00,,42.025992,-73.32814,1,Deaths
6/30/2015 0:00,,41.11805,-73.412906,3,Deaths
6/30/2015 0:00,,41.179195,-73.189476,4,Deaths
6/30/2015 0:00,,41.224276,-73.057564,1,Deaths
6/30/2015 0:00,,41.272336,-72.949817,1,Deaths
6/30/2015 0:00,,41.277971,-72.871954,2,Deaths
6/30/2015 0:00,,41.308252,-72.924161,3,Deaths
6/30/2015 0:00,,41.322959,-73.089594,1,Deaths
6/30/2015 0:00,,41.34198,-73.078296,2,Deaths
6/30/2015 0:00,,41.355167,-72.099561,2,Deaths
6/30/2015 0:00,,41.393666,-73.451539,1,Deaths
6/30/2015 0:00,,41.454408,-72.818414,1,Deaths
6/30/2015 0:00,,41.524304,-72.075821,1,Deaths
6/30/2015 0:00,,41.537589,-72.8011,1,Deaths
6/30/2015 0:00,,41.544654,-72.651713,4,Deaths
6/30/2015 0:00,,41.554261,-73.043069,4,Deaths
6/30/2015 0:00,,41.575155,-72.738288,1,Deaths
6/30/2015 0:00,,41.575581,-72.502526,1,Deaths
6/30/2015 0:00,,41.576633,-73.408713,1,Deaths
6/30/2015 0:00,,41.606284,-73.11839,1,Deaths
6/30/2015 0:00,,41.631357,-73.310688,1,Deaths
6/30/2015 0:00,,41.667528,-72.783437,1,Deaths
6/30/2015 0:00,,41.673037,-72.945791,1,Deaths
6/30/2015 0:00,,41.711724,-72.211975,1,Deaths
6/30/2015 0:00,,41.765775,-72.673356,4,Deaths
6/30/2015 0:00,,41.770668,-72.520868,1,Deaths
6/30/2015 0:00,,41.914993,-71.911904,1,Deaths
6/30/2015 0:00,,41.953931,-72.302901,1,Deaths
6/30/2015 0:00,,41.958546,-71.86272,1,Deaths
6/30/2015 0:00,,41.976501,-72.591985,1,Deaths
6/30/2015 0:00,,41.985644,-71.899438,1,Deaths
7/31/2015 0:00,,41.11805,-73.412906,2,Deaths
7/31/2015 0:00,,41.179195,-73.189476,5,Deaths
7/31/2015 0:00,,41.224276,-73.057564,1,Deaths
7/31/2015 0:00,,41.272336,-72.949817,1,Deaths
7/31/2015 0:00,,41.277971,-72.871954,2,Deaths
7/31/2015 0:00,,41.278677,-72.528067,1,Deaths
7/31/2015 0:00,,41.283357,-72.441654,1,Deaths
7/31/2015 0:00,,41.308252,-72.924161,5,Deaths
7/31/2015 0:00,,41.316843,-73.092968,1,Deaths
7/31/2015 0:00,,41.322959,-73.089594,2,Deaths
7/31/2015 0:00,,41.355167,-72.099561,1,Deaths
7/31/2015 0:00,,41.382918,-72.907743,4,Deaths
7/31/2015 0:00,,41.38864,-72.860826,1,Deaths
7/31/2015 0:00,,41.393666,-73.451539,3,Deaths
7/31/2015 0:00,,41.395594,-73.073581,2,Deaths
7/31/2015 0:00,,41.454408,-72.818414,1,Deaths
7/31/2015 0:00,,41.471499,-71.956392,1,Deaths
7/31/2015 0:00,,41.482447,-73.409561,1,Deaths
7/31/2015 0:00,,41.491113,-73.056564,1,Deaths
7/31/2015 0:00,,41.524304,-72.075821,4,Deaths
7/31/2015 0:00,,41.537589,-72.8011,1,Deaths
7/31/2015 0:00,,41.554261,-73.043069,9,Deaths
7/31/2015 0:00,,41.576633,-73.408713,1,Deaths
7/31/2015 0:00,,41.626049,-72.749301,1,Deaths
7/31/2015 0:00,,41.667528,-72.783437,1,Deaths
7/31/2015 0:00,,41.673037,-72.945791,2,Deaths
7/31/2015 0:00,,41.698351,-71.971118,1,Deaths
7/31/2015 0:00,,41.765775,-72.673356,6,Deaths
7/31/2015 0:00,,41.770668,-72.520868,2,Deaths
7/31/2015 0:00,,41.803361,-71.885766,1,Deaths
7/31/2015 0:00,,41.812186,-73.101552,2,Deaths
7/31/2015 0:00,,41.914993,-71.911904,1,Deaths
7/31/2015 0:00,,41.976501,-72.591985,1,Deaths
7/31/2015 0:00,,41.983411,-73.422268,1,Deaths
8/31/2015 0:00,,41.179195,-73.189476,2,Deaths
8/31/2015 0:00,,41.257379,-73.219533,1,Deaths
8/31/2015 0:00,,41.272336,-72.949817,1,Deaths
8/31/2015 0:00,,41.282731,-73.028426,1,Deaths
8/31/2015 0:00,,41.295121,-72.382292,1,Deaths
8/31/2015 0:00,,41.308252,-72.924161,4,Deaths
8/31/2015 0:00,,41.316843,-73.092968,1,Deaths
8/31/2015 0:00,,41.322959,-73.089594,2,Deaths
8/31/2015 0:00,,41.355167,-72.099561,4,Deaths
8/31/2015 0:00,,41.382918,-72.907743,1,Deaths
8/31/2015 0:00,,41.428339,-72.994834,1,Deaths
8/31/2015 0:00,,41.477264,-72.512292,1,Deaths
8/31/2015 0:00,,41.537589,-72.8011,2,Deaths
8/31/2015 0:00,,41.544654,-72.651713,1,Deaths
8/31/2015 0:00,,41.554261,-73.043069,3,Deaths
8/31/2015 0:00,,41.578959,-73.496536,1,Deaths
8/31/2015 0:00,,41.640692,-72.066224,1,Deaths
8/31/2015 0:00,,41.667528,-72.783437,4,Deaths
8/31/2015 0:00,,41.673037,-72.945791,1,Deaths
8/31/2015 0:00,,41.765775,-72.673356,7,Deaths
8/31/2015 0:00,,41.770668,-72.520868,2,Deaths
